buy_date,sell_date,sell_reason,symbol,symbol_name,strategy,profit_pct,raw_long,idx_return,idx_return_str,profit_pct_str,raw_long_str
2023-06-09,2023-09-05,止盈(60日),601888,中国中免(601888),Alpha对冲 (做空沪深),-0.002844390670618035,-0.006236080178173745,-0.0005472988369376742,-0.05%(沪深),-0.28%,-0.62%
2023-06-16,2023-09-12,止盈(60日),300750,宁德时代(300750),Alpha对冲 (做空创业板),0.010582481229007921,-0.06463616317530316,-0.085801125633319,-8.58%(创业板),1.06%,-6.46%
2023-07-25,2023-10-25,止盈(60日),002475,立讯精密(002475),Alpha对冲 (做空沪深),0.03676767420442298,-0.02013422818791943,-0.09366957659676539,-9.37%(沪深),3.68%,-2.01%
2023-07-26,2023-10-26,止盈(60日),600519,贵州茅台(600519),Alpha对冲 (做空沪深),0.005810541279024264,-0.08920068228660782,-0.10082176484465635,-10.08%(沪深),0.58%,-8.92%
2023-08-01,2023-09-28,止损(-15%),00700,腾讯控股(00700),单边多头 (满仓),-0.15415247440273042,-0.15415247440273042,-0.14042554375791644,-14.04%(恒生),-15.42%,-15.42%
2023-08-22,2023-10-03,止损(-15%),03690,美团(03690),Alpha对冲 (做空恒生),-0.06714039150838741,-0.15188897455666917,-0.017608191539894354,-1.76%(恒生),-6.71%,-15.19%
2023-08-23,2023-11-21,止盈(60日),00981,中芯国际(00981),Alpha对冲 (做空恒生),0.12294572020132573,0.24426605504587143,-0.0016253853567800346,-0.16%(恒生),12.29%,24.43%
2023-08-24,2023-11-24,止盈(60日),002415,海康威视(002415),Alpha对冲 (做空沪深),0.054205739848230294,0.061657032755298706,-0.046754446941161876,-4.68%(沪深),5.42%,6.17%
2023-08-31,2023-11-29,止损(-15%),01211,比亚迪股份(01211),Alpha对冲 (做空恒生),-0.03538069554169693,-0.15617529880478084,-0.08541390772138699,-8.54%(恒生),-3.54%,-15.62%
2023-09-05,2023-11-10,止损(-15%),601318,中国平安(601318),Alpha对冲 (做空沪深),-0.043311346826213,-0.15253853127833175,-0.06591583762590575,-6.59%(沪深),-4.33%,-15.25%
2023-09-06,2023-10-16,止损(-15%),601888,中国中免(601888),Alpha对冲 (做空沪深),-0.05811516359321153,-0.1638926784902228,-0.04766235130379972,-4.77%(沪深),-5.81%,-16.39%
2023-09-13,2023-10-20,止损(-15%),300750,宁德时代(300750),Alpha对冲 (做空创业板),-0.04019240723810223,-0.15292526547786003,-0.07254045100165557,-7.25%(创业板),-4.02%,-15.29%
2023-09-27,2023-12-18,止损(-15%),00762,中国联通(00762),Alpha对冲 (做空恒生),-0.0592126195214353,-0.16666666666666657,-0.04824142762379598,-4.82%(恒生),-5.92%,-16.67%
2023-10-17,2024-01-10,止盈(60日),300244,迈瑞医疗(300244),Alpha对冲 (做空创业板),0.03392156166149504,-0.044503782821539835,-0.11234690614452991,-11.23%(创业板),3.39%,-4.45%
2023-10-26,2024-01-19,止盈(60日),002475,立讯精密(002475),Alpha对冲 (做空沪深),0.002427056592399373,-0.05684416857236192,-0.06169828175716067,-6.17%(沪深),0.24%,-5.68%
2023-10-27,2024-01-22,止盈(60日),600519,贵州茅台(600519),Alpha对冲 (做空沪深),0.037900012747354335,-0.004821286632005436,-0.08062131212671411,-8.06%(沪深),3.79%,-0.48%
2023-11-22,2024-01-08,止损(-15%),00981,中芯国际(00981),Alpha对冲 (做空恒生),-0.04295857504708485,-0.1711627906976744,-0.0852456406035047,-8.52%(恒生),-4.30%,-17.12%
2023-11-27,2024-02-28,止盈(60日),002415,海康威视(002415),Alpha对冲 (做空沪深),0.0014251051440460853,-0.020968239284613003,-0.023818449572705173,-2.38%(沪深),0.14%,-2.10%
2023-12-28,2024-03-26,止盈(60日),00700,腾讯控股(00700),Alpha对冲 (做空恒生),0.00925365477374511,0.014915220338983059,-0.0035920892085071626,-0.36%(恒生),0.93%,1.49%
2024-01-02,2024-01-22,止损(-15%),03690,美团(03690),Alpha对冲 (做空恒生),-0.014356929449817923,-0.15558424790187214,-0.1268703890022363,-12.69%(恒生),-1.44%,-15.56%
2024-01-11,2024-01-22,止损(-15%),300244,迈瑞医疗(300244),Alpha对冲 (做空创业板),-0.05780744263748061,-0.15999999999999998,-0.044385114725038755,-4.44%(创业板),-5.78%,-16.00%
2024-01-15,2024-04-18,止盈(60日),601888,中国中免(601888),Alpha对冲 (做空沪深),-0.07816430059016923,-0.06468041762159425,0.0916481835587442,9.16%(沪深),-7.82%,-6.47%
2024-01-19,2024-04-24,止盈(60日),300750,宁德时代(300750),Alpha对冲 (做空创业板),0.10630228162995911,0.23511365221029146,0.022509088950373235,2.25%(创业板),10.63%,23.51%
2024-01-22,2024-04-25,止盈(60日),002475,立讯精密(002475),Alpha对冲 (做空沪深),-0.047544726044862325,-0.01300070274068872,0.08208874934903593,8.21%(沪深),-4.75%,-1.30%
2024-01-23,2024-04-26,止盈(60日),600519,贵州茅台(600519),Alpha对冲 (做空沪深),-0.03388299573536302,0.04937440608172326,0.1171403975524493,11.71%(沪深),-3.39%,4.94%
2024-02-09,2024-05-17,止盈(60日),601318,中国平安(601318),Alpha对冲 (做空沪深),-0.012907134254793791,0.05811201682881938,0.08392628533840696,8.39%(沪深),-1.29%,5.81%
2024-02-28,2024-05-29,止盈(60日),01211,比亚迪股份(01211),Alpha对冲 (做空恒生),0.02381855298263101,0.14526321052631577,0.09762610456105375,9.76%(恒生),2.38%,14.53%
2024-02-29,2024-05-30,止盈(60日),002415,海康威视(002415),Alpha对冲 (做空沪深),-0.04403500677313611,-0.042573026724673745,0.04549698682159847,4.55%(沪深),-4.40%,-4.26%
2024-03-18,2024-06-18,止盈(60日),00762,中国联通(00762),Alpha对冲 (做空恒生),0.04602705164094886,0.16546762589928074,0.07341352261738301,7.34%(恒生),4.60%,16.55%
2024-03-27,2024-06-27,止盈(60日),00700,腾讯控股(00700),Alpha对冲 (做空恒生),0.0839933912264623,0.23973506622516558,0.07174828377224098,7.17%(恒生),8.40%,23.97%
2024-04-08,2024-07-05,止盈(60日),00981,中芯国际(00981),Alpha对冲 (做空恒生),0.06192257313146889,0.19283746556473835,0.06899231930180057,6.90%(恒生),6.19%,19.28%
2024-04-19,2024-07-18,止盈(60日),601888,中国中免(601888),Alpha对冲 (做空沪深),0.007320720802634911,0.006282875511396944,-0.008358566093872878,-0.84%(沪深),0.73%,0.63%
2024-04-22,2024-07-19,止盈(60日),03690,美团(03690),Alpha对冲 (做空恒生),0.04193570651311179,0.1452241715399611,0.06135275851373751,6.14%(恒生),4.19%,14.52%
2024-04-22,2024-06-21,止损(-15%),300244,迈瑞医疗(300244),Alpha对冲 (做空创业板),-0.08488009946790184,-0.16005983545250552,0.009700363483298178,0.97%(创业板),-8.49%,-16.01%
2024-04-25,2024-07-24,止盈(60日),300750,宁德时代(300750),Alpha对冲 (做空创业板),0.026225571440082678,-0.005852842809364611,-0.05830398568952997,-5.83%(创业板),2.62%,-0.59%
2024-04-26,2024-07-25,止盈(60日),002475,立讯精密(002475),Alpha对冲 (做空沪深),0.15826284678703617,0.27895652173913055,-0.037569171834941795,-3.76%(沪深),15.83%,27.90%
2024-04-29,2024-07-26,止盈(60日),600519,贵州茅台(600519),Alpha对冲 (做空沪深),-0.04985476325433512,-0.1485999987390215,-0.048890472230351256,-4.89%(沪深),-4.99%,-14.86%
2024-05-20,2024-08-13,止盈(60日),601318,中国平安(601318),单边多头 (满仓),-0.07028913260219344,-0.07028913260219344,-0.09442317918601045,-9.44%(沪深),-7.03%,-7.03%
2024-05-30,2024-08-26,止盈(60日),01211,比亚迪股份(01211),单边多头 (满仓),0.02142857142857148,0.02142857142857148,-0.033926237178255506,-3.39%(恒生),2.14%,2.14%
2024-05-31,2024-08-05,止损(-15%),002415,海康威视(002415),Alpha对冲 (做空沪深),-0.04843555386386098,-0.16812439261418857,-0.07125328488646661,-7.13%(沪深),-4.84%,-16.81%
2024-06-19,2024-09-13,止盈(60日),00762,中国联通(00762),单边多头 (满仓),-0.07784431137724544,-0.07784431137724544,-0.038055039205326505,-3.81%(恒生),-7.78%,-7.78%
2024-06-28,2024-09-25,止盈(60日),00700,腾讯控股(00700),Alpha对冲 (做空恒生),0.008356133897420619,0.10463212534059946,0.08791985754575822,8.79%(恒生),0.84%,10.46%
2024-07-08,2024-10-03,止盈(60日),00981,中芯国际(00981),Alpha对冲 (做空恒生),-0.02152216771770775,0.2085714285714285,0.251615764006844,25.16%(恒生),-2.15%,20.86%
2024-07-19,2024-08-29,止损(-15%),601888,中国中免(601888),Alpha对冲 (做空沪深),-0.0437087781953217,-0.15115261161365634,-0.06373505522301294,-6.37%(沪深),-4.37%,-15.12%
2024-07-22,2024-08-14,止损(-15%),03690,美团(03690),Alpha对冲 (做空恒生),-0.06837690835313748,-0.1568951279933939,-0.02014131128711892,-2.01%(恒生),-6.84%,-15.69%
2024-07-25,2024-10-28,止盈(60日),300750,宁德时代(300750),Alpha对冲 (做空创业板),-0.004612522294801635,0.34860064881508773,0.357825693404691,35.78%(创业板),-0.46%,34.86%
2024-07-26,2024-10-29,止盈(60日),002475,立讯精密(002475),Alpha对冲 (做空沪深),-0.004032828539786926,0.14498536844905546,0.15305102552862931,15.31%(沪深),-0.40%,14.50%
2024-07-29,2024-10-30,止盈(60日),600519,贵州茅台(600519),Alpha对冲 (做空沪深),-0.0185656778677733,0.10535714285714293,0.14248849859268953,14.25%(沪深),-1.86%,10.54%
2024-08-14,2024-11-15,止盈(60日),601318,中国平安(601318),Alpha对冲 (做空沪深),0.12358937250123146,0.43802322441263836,0.19084447941017543,19.08%(沪深),12.36%,43.80%
2024-08-27,2024-11-25,止盈(60日),01211,比亚迪股份(01211),单边多头 (满仓),0.13164782040104617,0.13164782040104617,0.08419424076359562,8.42%(恒生),13.16%,13.16%
2024-09-16,2024-12-12,止盈(60日),00762,中国联通(00762),Alpha对冲 (做空恒生),-0.03458107317922738,0.11308562197092072,0.18224776832937548,18.22%(恒生),-3.46%,11.31%
2024-09-20,2024-12-20,止盈(60日),300244,迈瑞医疗(300244),Alpha对冲 (做空创业板),-0.016672157062480764,0.39521640091116184,0.42856071503612336,42.86%(创业板),-1.67%,39.52%
2024-09-26,2024-12-23,止盈(60日),00700,腾讯控股(00700),单边多头 (满仓),-0.05189528429602881,-0.05189528429602881,0.030076767497799504,3.01%(恒生),-5.19%,-5.19%
2024-10-30,2025-01-23,止盈(60日),002475,立讯精密(002475),单边多头 (满仓),-0.07815066885707576,-0.07815066885707576,-0.0257202573665013,-2.57%(沪深),-7.82%,-7.82%
2024-10-31,2025-01-24,止盈(60日),600519,贵州茅台(600519),单边多头 (满仓),-0.04111618889350513,-0.04111618889350513,-0.014288311739746356,-1.43%(沪深),-4.11%,-4.11%
2024-11-04,2025-02-05,止盈(60日),002415,海康威视(002415),单边多头 (满仓),-0.03430531732418525,-0.03430531732418525,-0.02633056196529553,-2.63%(沪深),-3.43%,-3.43%
2024-11-14,2025-01-09,止损(-15%),03690,美团(03690),单边多头 (满仓),-0.1555556140350877,-0.1555556140350877,-0.01963549499497093,-1.96%(恒生),-15.56%,-15.56%
2024-11-18,2025-02-19,止盈(60日),601318,中国平安(601318),单边多头 (满仓),-0.08512628624883076,-0.08512628624883076,-0.01053312520215443,-1.05%(沪深),-8.51%,-8.51%
2024-11-22,2025-02-25,止盈(60日),300750,宁德时代(300750),单边多头 (满仓),0.02930897537728354,0.02930897537728354,-0.0076892722649871854,-0.77%(创业板),2.93%,2.93%
2024-11-22,2025-02-24,止盈(60日),00981,中芯国际(00981),单边多头 (满仓),1.1782178217821782,1.1782178217821782,0.19007570684552275,19.01%(恒生),117.82%,117.82%
2024-11-26,2025-02-26,止盈(60日),01211,比亚迪股份(01211),单边多头 (满仓),0.5407114229249012,0.5407114229249012,0.24842187053908804,24.84%(恒生),54.07%,54.07%
2024-11-28,2025-03-03,止盈(60日),601888,中国中免(601888),单边多头 (满仓),-0.10664675130694548,-0.10664675130694548,-0.004041490139086785,-0.40%(沪深),-10.66%,-10.66%
2024-12-13,2025-03-17,止盈(60日),00762,中国联通(00762),单边多头 (满仓),0.3406754772393541,0.3406754772393541,0.1930684734470094,19.31%(恒生),34.07%,34.07%
2024-12-23,2025-03-26,止盈(60日),300244,迈瑞医疗(300244),单边多头 (满仓),0.35393734123624043,0.35393734123624043,-0.029826494203627894,-2.98%(创业板),35.39%,35.39%
2024-12-24,2025-03-26,止盈(60日),00700,腾讯控股(00700),单边多头 (满仓),0.21288314176245204,0.21288314176245204,0.179384793209954,17.94%(恒生),21.29%,21.29%
2025-01-24,2025-04-07,止损(-15%),002475,立讯精密(002475),单边多头 (满仓),-0.21782178217821777,-0.21782178217821777,-0.05387904107964208,-5.39%(沪深),-21.78%,-21.78%
2025-01-27,2025-04-30,止盈(60日),600519,贵州茅台(600519),单边多头 (满仓),0.0743007748365353,0.0743007748365353,-0.01730198766835607,-1.73%(沪深),7.43%,7.43%
2025-02-06,2025-05-07,止盈(60日),002415,海康威视(002415),单边多头 (满仓),-0.0536465638148668,-0.0536465638148668,0.011087687410495392,1.11%(沪深),-5.36%,-5.36%
2025-02-20,2025-05-21,止盈(60日),601318,中国平安(601318),单边多头 (满仓),0.059042113955408745,0.059042113955408745,-0.0046431067566366085,-0.46%(沪深),5.90%,5.90%
2025-02-26,2025-04-07,止损(-15%),300750,宁德时代(300750),单边多头 (满仓),-0.20366238362699085,-0.20366238362699085,-0.1957085013756402,-19.57%(创业板),-20.37%,-20.37%
2025-03-04,2025-06-03,止盈(60日),01211,比亚迪股份(01211),单边多头 (满仓),0.16997666471962625,0.16997666471962625,0.03678591734371036,3.68%(恒生),17.00%,17.00%
2025-03-04,2025-06-03,止盈(60日),601888,中国中免(601888),单边多头 (满仓),-0.008481623149842094,-0.008481623149842094,-0.0036164049918339814,-0.36%(沪深),-0.85%,-0.85%
2025-03-19,2025-06-18,止盈(60日),00762,中国联通(00762),单边多头 (满仓),0.03165938864628812,0.03165938864628812,-0.03996094159642036,-4.00%(恒生),3.17%,3.17%
2025-03-27,2025-06-26,止盈(60日),00700,腾讯控股(00700),单边多头 (满仓),0.002932551319648094,0.002932551319648094,0.03319508313420137,3.32%(恒生),0.29%,0.29%
2025-03-27,2025-04-07,止损(-15%),300244,迈瑞医疗(300244),单边多头 (满仓),-0.20881226053639843,-0.20881226053639843,-0.15174121997344278,-15.17%(创业板),-20.88%,-20.88%
2025-03-31,2025-04-07,止损(-15%),00981,中芯国际(00981),单边多头 (满仓),-0.18924731182795693,-0.18924731182795693,-0.14559223633142823,-14.56%(恒生),-18.92%,-18.92%
2025-04-10,2025-07-03,止损(-15%),03690,美团(03690),单边多头 (满仓),-0.1525189786059352,-0.1525189786059352,0.15662864486702108,15.66%(恒生),-15.25%,-15.25%
2025-05-01,2025-07-29,止盈(60日),600519,贵州茅台(600519),单边多头 (满仓),-0.058878697378660784,-0.058878697378660784,0.09425765923039768,9.43%(沪深),-5.89%,-5.89%
2025-05-08,2025-08-01,止盈(60日),002415,海康威视(002415),单边多头 (满仓),0.032877724418175124,0.032877724418175124,0.061347482088956955,6.13%(沪深),3.29%,3.29%
2025-05-22,2025-08-15,止盈(60日),601318,中国平安(601318),单边多头 (满仓),0.14806866952789707,0.14806866952789707,0.07405610743339276,7.41%(沪深),14.81%,14.81%
2025-06-04,2025-07-10,止损(-15%),01211,比亚迪股份(01211),单边多头 (满仓),-0.15084780130117553,-0.15084780130117553,0.0224933654698044,2.25%(恒生),-15.08%,-15.08%
2025-06-04,2025-08-27,止盈(60日),601888,中国中免(601888),单边多头 (满仓),0.13744390892471325,0.13744390892471325,0.13763212335247849,13.76%(沪深),13.74%,13.74%
2025-06-19,2025-09-12,止盈(60日),00762,中国联通(00762),单边多头 (满仓),0.06378378378378377,0.06378378378378377,0.11719465775219491,11.72%(恒生),6.38%,6.38%
2025-06-27,2025-09-22,止盈(60日),00700,腾讯控股(00700),单边多头 (满仓),0.2593320235756385,0.2593320235756385,0.07741752569097876,7.74%(恒生),25.93%,25.93%
2025-07-07,2025-09-29,止盈(60日),300750,宁德时代(300750),单边多头 (满仓),0.5297751710654937,0.5297751710654937,0.5067991850843254,50.68%(创业板),52.98%,52.98%
2025-07-07,2025-09-29,止盈(60日),300244,迈瑞医疗(300244),单边多头 (满仓),0.09931034482758617,0.09931034482758617,0.5067991850843254,50.68%(创业板),9.93%,9.93%
2025-07-07,2025-09-29,止盈(60日),002475,立讯精密(002475),单边多头 (满仓),0.8833819241982507,0.8833819241982507,0.16160886513624356,16.16%(沪深),88.34%,88.34%
2025-07-07,2025-09-29,止盈(60日),00981,中芯国际(00981),单边多头 (满仓),0.7133258678611423,0.7133258678611423,0.11725412095002498,11.73%(恒生),71.33%,71.33%
2025-07-30,2025-10-30,止盈(60日),600519,贵州茅台(600519),单边多头 (满仓),-0.011269769670998851,-0.011269769670998851,0.13520799645017856,13.52%(沪深),-1.13%,-1.13%
2025-08-04,2025-11-04,止盈(60日),002415,海康威视(002415),单边多头 (满仓),0.12831697564521982,0.12831697564521982,0.14382613105996167,14.38%(沪深),12.83%,12.83%
2025-08-18,2025-11-18,止盈(60日),601318,中国平安(601318),单边多头 (满仓),0.01360081604896289,0.01360081604896289,0.08296005425950635,8.30%(沪深),1.36%,1.36%
2025-08-28,2025-11-28,止盈(60日),601888,中国中免(601888),单边多头 (满仓),0.14722586282219308,0.14722586282219308,0.03394833526913339,3.39%(沪深),14.72%,14.72%
2025-09-15,2025-12-11,止盈(60日),00762,中国联通(00762),单边多头 (满仓),-0.11214953271028037,-0.11214953271028037,-0.029586943358732812,-2.96%(恒生),-11.21%,-11.21%
2025-09-23,2025-12-19,止盈(60日),00700,腾讯控股(00700),单边多头 (满仓),-0.030781373322809787,-0.030781373322809787,-0.028183633572632164,-2.82%(恒生),-3.08%,-3.08%
2025-09-30,2025-12-31,止盈(60日),300244,迈瑞医疗(300244),单边多头 (满仓),-0.03822815533980587,-0.03822815533980587,-0.011160963731344111,-1.12%(创业板),-3.82%,-3.82%
2025-10-02,2025-12-31,止盈(60日),03690,美团(03690),单边多头 (满仓),-0.023629489603024575,-0.023629489603024575,-0.047839535929089086,-4.78%(恒生),-2.36%,-2.36%
2025-10-27,2026-01-23,止盈(60日),01211,比亚迪股份(01211),单边多头 (满仓),-0.06302916274694265,-0.06302916274694265,0.009568993699796588,0.96%(恒生),-6.30%,-6.30%
2025-10-31,2026-01-27,止盈(60日),600519,贵州茅台(600519),单边多头 (满仓),-0.045506879690698186,-0.045506879690698186,0.0006798518658712272,0.07%(沪深),-4.55%,-4.55%
2025-11-04,2026-01-30,止盈(60日),00981,中芯国际(00981),单边多头 (满仓),0.07714285714285722,0.07714285714285722,0.04738557492006102,4.74%(恒生),7.71%,7.71%
2025-11-05,2026-01-30,止盈(60日),002415,海康威视(002415),单边多头 (满仓),-0.011954765751211665,-0.011954765751211665,0.03161430495349524,3.16%(沪深),-1.20%,-1.20%
2025-11-11,2026-02-05,止盈(60日),002475,立讯精密(002475),单边多头 (满仓),-0.083896196231781,-0.083896196231781,-0.007631837669083317,-0.76%(沪深),-8.39%,-8.39%
2025-11-18,2026-02-12,止盈(60日),300750,宁德时代(300750),单边多头 (满仓),-0.024976946383875688,-0.024976946383875688,0.07725849376995142,7.73%(创业板),-2.50%,-2.50%
2025-11-19,2026-02-13,止盈(60日),601318,中国平安(601318),单边多头 (满仓),0.07739273927392747,0.07739273927392747,0.0202207206290141,2.02%(沪深),7.74%,7.74%
2025-12-01,2026-03-05,止盈(60日),601888,中国中免(601888),单边多头 (满仓),-0.08716417910447757,-0.08716417910447757,0.023903834782784916,2.39%(沪深),-8.72%,-8.72%
2025-12-12,2026-02-03,止损(-15%),00762,中国联通(00762),单边多头 (满仓),-0.15465116279069768,-0.15465116279069768,0.041665403019477645,4.17%(恒生),-15.47%,-15.47%
2025-12-22,2026-02-24,止损(-15%),00700,腾讯控股(00700),单边多头 (满仓),-0.15240423797881011,-0.15240423797881011,0.03079478049646574,3.08%(恒生),-15.24%,-15.24%
2026-01-01,2026-02-12,止损(-15%),03690,美团(03690),单边多头 (满仓),-0.17860600193610845,-0.17860600193610845,0.05113736214596964,5.11%(恒生),-17.86%,-17.86%
2026-01-01,2026-04-07,止盈(60日),300244,迈瑞医疗(300244),单边多头 (满仓),0.15786163522012578,0.15786163522012578,-0.02139889589041017,-2.14%(创业板),15.79%,15.79%
2026-01-26,2026-04-28,止盈(60日),01211,比亚迪股份(01211),单边多头 (满仓),0.042211055276381935,0.042211055276381935,-0.043371292100593,-4.34%(恒生),4.22%,4.22%
2026-01-28,2026-05-06,止盈(60日),600519,贵州茅台(600519),单边多头 (满仓),0.0299625468164794,0.0299625468164794,0.032057721335339184,3.21%(沪深),3.00%,3.00%
2026-02-02,2026-05-11,止盈(60日),002415,海康威视(002415),单边多头 (满仓),0.12151652624756967,0.12151652624756967,0.059380532942428,5.94%(沪深),12.15%,12.15%
2026-02-02,2026-03-04,止损(-15%),00981,中芯国际(00981),单边多头 (满仓),-0.16325136612021862,-0.16325136612021862,-0.0681933920451233,-6.82%(恒生),-16.33%,-16.33%
2026-02-06,2026-05-15,止盈(60日),002475,立讯精密(002475),单边多头 (满仓),0.42774454948871315,0.42774454948871315,0.0511830585283285,5.12%(沪深),42.77%,42.77%
2026-02-13,2026-05-22,止盈(60日),300750,宁德时代(300750),单边多头 (满仓),0.12066286897980331,0.12066286897980331,0.19008505696904204,19.01%(创业板),12.07%,12.07%
2026-02-16,2026-05-15,止损(-15%),601318,中国平安(601318),单边多头 (满仓),-0.15615022046525767,-0.15615022046525767,0.02798576607007464,2.80%(沪深),-15.62%,-15.62%
2026-03-06,2026-05-06,止损(-15%),601888,中国中免(601888),单边多头 (满仓),-0.1596,-0.1596,0.055306574021301375,5.53%(沪深),-15.96%,-15.96%
2026-04-08,2026-04-09,强制平仓(60日),300244,迈瑞医疗(300244),单边多头 (满仓),0.0,0.0,0.020072095388878632,2.01%(创业板),0.00%,0.00%
2026-04-10,2026-04-13,强制平仓(60日),300244,迈瑞医疗(300244),单边多头 (满仓),0.0,0.0,0.036174175643868316,3.62%(创业板),0.00%,0.00%
2026-04-14,2026-04-15,强制平仓(60日),300244,迈瑞医疗(300244),单边多头 (满仓),0.0,0.0,0.0022383101756146538,0.22%(创业板),0.00%,0.00%
2026-04-16,2026-04-17,强制平仓(60日),300244,迈瑞医疗(300244),单边多头 (满仓),0.0,0.0,0.04163725082909481,4.16%(创业板),0.00%,0.00%
2026-04-20,2026-04-21,强制平仓(60日),300244,迈瑞医疗(300244),单边多头 (满仓),0.0,0.0,0.008637132698337687,0.86%(创业板),0.00%,0.00%
2026-04-22,2026-04-23,强制平仓(60日),300244,迈瑞医疗(300244),单边多头 (满仓),0.0,0.0,0.016344299288059777,1.63%(创业板),0.00%,0.00%
2026-04-24,2026-04-27,强制平仓(60日),300244,迈瑞医疗(300244),单边多头 (满仓),0.0,0.0,-0.009154381304652027,-0.92%(创业板),0.00%,0.00%
2026-04-28,2026-04-29,强制平仓(60日),300244,迈瑞医疗(300244),单边多头 (满仓),0.0,0.0,0.0175736651681115,1.76%(创业板),0.00%,0.00%
2026-04-29,2026-05-20,止损(-15%),01211,比亚迪股份(01211),单边多头 (满仓),-0.17171717171717174,-0.17171717171717174,-0.00741065673269331,-0.74%(恒生),-17.17%,-17.17%
2026-04-30,2026-05-06,强制平仓(60日),300244,迈瑞医疗(300244),单边多头 (满仓),0.0,0.0,0.019991312350689513,2.00%(创业板),0.00%,0.00%
2026-05-05,2026-05-06,强制平仓(60日),00762,中国联通(00762),单边多头 (满仓),0.0,0.0,0.010330373953344896,1.03%(恒生),0.00%,0.00%
2026-05-07,2026-05-08,强制平仓(60日),600519,贵州茅台(600519),单边多头 (满仓),0.0,0.0,-0.004879284284488729,-0.49%(沪深),0.00%,0.00%
2026-05-07,2026-05-27,止损(-15%),300244,迈瑞医疗(300244),单边多头 (满仓),-0.16222645099904853,-0.16222645099904853,0.06244317868481807,6.24%(创业板),-16.22%,-16.22%
2026-05-07,2026-05-08,强制平仓(60日),00762,中国联通(00762),单边多头 (满仓),0.0,0.0,-0.005187789539544641,-0.52%(恒生),0.00%,0.00%
2026-05-11,2026-05-12,强制平仓(60日),600519,贵州茅台(600519),单边多头 (满仓),0.0,0.0,0.009336271831177122,0.93%(沪深),0.00%,0.00%
2026-05-11,2026-05-12,强制平仓(60日),00762,中国联通(00762),单边多头 (满仓),0.0,0.0,0.0014077892521228098,0.14%(恒生),0.00%,0.00%
2026-05-12,2026-05-13,强制平仓(60日),002415,海康威视(002415),单边多头 (满仓),0.0,0.0,0.006711758144683386,0.67%(沪深),0.00%,0.00%
2026-05-13,2026-05-14,强制平仓(60日),600519,贵州茅台(600519),单边多头 (满仓),0.0,0.0,-0.0009814155109591932,-0.10%(沪深),0.00%,0.00%
2026-05-13,2026-05-14,强制平仓(60日),00762,中国联通(00762),单边多头 (满仓),0.0,0.0,0.0007223764589974267,0.07%(恒生),0.00%,0.00%
2026-05-14,2026-05-15,强制平仓(60日),03690,美团(03690),单边多头 (满仓),0.0,0.0,-0.032564765138433815,-3.26%(恒生),0.00%,0.00%
2026-05-14,2026-05-15,强制平仓(60日),002415,海康威视(002415),单边多头 (满仓),0.0,0.0,-0.03342482090507254,-3.34%(沪深),0.00%,0.00%
2026-05-15,2026-05-18,强制平仓(60日),600519,贵州茅台(600519),单边多头 (满仓),0.0,0.0,-0.015900653592642096,-1.59%(沪深),0.00%,0.00%
2026-05-15,2026-05-18,强制平仓(60日),00762,中国联通(00762),单边多头 (满仓),0.0,0.0,-0.02712431577104642,-2.71%(恒生),0.00%,0.00%
2026-05-18,2026-05-19,强制平仓(60日),03690,美团(03690),单边多头 (满仓),0.0,0.0,-0.0015910234003225364,-0.16%(恒生),0.00%,0.00%
2026-05-18,2026-05-19,强制平仓(60日),002415,海康威视(002415),单边多头 (满仓),0.0,0.0,0.0034228440620975306,0.34%(沪深),0.00%,0.00%
2026-05-19,2026-05-20,强制平仓(60日),600519,贵州茅台(600519),单边多头 (满仓),0.0,0.0,0.006639750721407493,0.66%(沪深),0.00%,0.00%
2026-05-19,2026-05-20,强制平仓(60日),00762,中国联通(00762),单边多头 (满仓),0.0,0.0,-0.0016444265582911117,-0.16%(恒生),0.00%,0.00%
2026-05-20,2026-05-21,强制平仓(60日),03690,美团(03690),单边多头 (满仓),0.0,0.0,-0.01256729854428022,-1.26%(恒生),0.00%,0.00%
2026-05-20,2026-05-21,强制平仓(60日),002415,海康威视(002415),单边多头 (满仓),0.0,0.0,-0.00963120647554997,-0.96%(沪深),0.00%,0.00%
2026-05-21,2026-05-22,强制平仓(60日),600519,贵州茅台(600519),单边多头 (满仓),0.0,0.0,-0.008420177563970987,-0.84%(沪深),0.00%,0.00%
2026-05-21,2026-05-22,强制平仓(60日),002475,立讯精密(002475),单边多头 (满仓),0.0,0.0,-0.008420177563970987,-0.84%(沪深),0.00%,0.00%
2026-05-21,2026-05-22,强制平仓(60日),00762,中国联通(00762),单边多头 (满仓),0.0,0.0,-0.008795209195594575,-0.88%(恒生),0.00%,0.00%
2026-05-22,2026-05-26,强制平仓(60日),03690,美团(03690),单边多头 (满仓),0.0,0.0,-0.0016516305407576952,-0.17%(恒生),0.00%,0.00%
2026-05-22,2026-05-25,强制平仓(60日),002415,海康威视(002415),单边多头 (满仓),0.0,0.0,0.021323163812731787,2.13%(沪深),0.00%,0.00%
2026-05-25,2026-05-26,强制平仓(60日),600519,贵州茅台(600519),单边多头 (满仓),0.0,0.0,0.015319104751789226,1.53%(沪深),0.00%,0.00%
2026-05-25,2026-05-26,强制平仓(60日),300750,宁德时代(300750),单边多头 (满仓),0.0,0.0,0.017129919056094668,1.71%(创业板),0.00%,0.00%
